Datetime,Meter_0391,Meter_2191,Total,PV_kWh,Autocons_kWh,Export_KWh,NetGrid_KWh,Band,NetGrid_kWh
2024-04-10 08:00:00+02:00,0.143,0.057,0.2,3.23862,0.2,3.03862,0.0,F1,0.0
2024-04-10 09:00:00+02:00,0.138,0.059,0.197,4.05396,0.197,3.85696,0.0,F1,0.0
2024-04-10 10:00:00+02:00,0.17,0.056,0.226,4.4778,0.226,4.2518,0.0,F1,0.0
2024-04-10 11:00:00+02:00,0.103,0.056,0.159,4.575060000000001,0.159,4.416060000000001,0.0,F1,0.0
2024-04-10 12:00:00+02:00,0.199,0.054,0.253,4.49916,0.253,4.24616,0.0,F1,0.0
2024-04-10 13:00:00+02:00,0.151,0.056,0.207,4.07436,0.207,3.867360000000001,0.0,F1,0.0
2024-04-10 14:00:00+02:00,0.19,0.054,0.244,3.41316,0.244,3.16916,0.0,F1,0.0
2024-04-10 15:00:00+02:00,0.121,0.055,0.176,2.37606,0.176,2.20006,0.0,F1,0.0
2024-04-10 16:00:00+02:00,0.213,0.068,0.281,1.06944,0.281,0.7884399999999999,0.0,F1,0.0
2024-04-10 17:00:00+02:00,0.141,0.077,0.218,0.10476,0.10476,0.0,0.11324,F1,0.11324
2024-04-10 18:00:00+02:00,0.219,0.065,0.284,0.0,0.0,0.0,0.284,F1,0.284
2024-04-10 19:00:00+02:00,0.229,0.094,0.323,0.0,0.0,0.0,0.323,F2,0.323
2024-04-10 20:00:00+02:00,0.589,0.067,0.656,0.0,0.0,0.0,0.656,F2,0.656
2024-04-10 21:00:00+02:00,0.435,0.142,0.577,0.0,0.0,0.0,0.577,F2,0.577
2024-04-10 22:00:00+02:00,0.264,0.126,0.39,0.0,0.0,0.0,0.39,F2,0.39
2024-04-10 23:00:00+02:00,0.228,0.056,0.284,0.0,0.0,0.0,0.284,F3,0.284
2024-04-11 00:00:00+02:00,0.088,0.077,0.165,0.0,0.0,0.0,0.165,F3,0.165
2024-04-11 01:00:00+02:00,0.17,0.061,0.231,0.0,0.0,0.0,0.231,F3,0.231
2024-04-11 02:00:00+02:00,0.092,0.058,0.15,0.0,0.0,0.0,0.15,F3,0.15
2024-04-11 03:00:00+02:00,0.131,0.06,0.191,0.0,0.0,0.0,0.191,F3,0.191
2024-04-11 04:00:00+02:00,0.149,0.064,0.213,0.0,0.0,0.0,0.213,F3,0.213
2024-04-11 05:00:00+02:00,0.065,0.061,0.126,0.00984,0.00984,0.0,0.11616,F3,0.11616
2024-04-11 06:00:00+02:00,0.204,0.058,0.262,0.55134,0.262,0.28934,0.0,F3,0.0
2024-04-11 07:00:00+02:00,0.127,0.059,0.186,1.3731,0.186,1.1871,0.0,F2,0.0
2024-04-11 08:00:00+02:00,0.097,0.073,0.17,1.7634,0.17,1.5934,0.0,F1,0.0
2024-04-11 09:00:00+02:00,0.17,0.071,0.241,3.4503600000000003,0.241,3.20936,0.0,F1,0.0
2024-04-11 10:00:00+02:00,0.059,0.069,0.128,3.77106,0.128,3.64306,0.0,F1,0.0
2024-04-11 11:00:00+02:00,0.147,0.063,0.21,3.75816,0.21,3.54816,0.0,F1,0.0
2024-04-11 12:00:00+02:00,0.074,0.063,0.137,3.66966,0.137,3.53266,0.0,F1,0.0
2024-04-11 13:00:00+02:00,0.564,0.098,0.662,3.33252,0.662,2.67052,0.0,F1,0.0
2024-04-11 14:00:00+02:00,0.475,0.093,0.568,2.31852,0.568,1.75052,0.0,F1,0.0
2024-04-11 15:00:00+02:00,0.867,0.067,0.934,2.05224,0.934,1.1182399999999997,0.0,F1,0.0
2024-04-11 16:00:00+02:00,0.108,0.062,0.17,0.82308,0.17,0.65308,0.0,F1,0.0
2024-04-11 17:00:00+02:00,0.089,0.059,0.148,0.11916,0.11916,0.0,0.0288399999999999,F1,0.0288399999999999
2024-04-11 18:00:00+02:00,0.157,0.055,0.212,0.0,0.0,0.0,0.212,F1,0.212
2024-04-11 19:00:00+02:00,0.19,0.055,0.245,0.0,0.0,0.0,0.245,F2,0.245
2024-04-11 20:00:00+02:00,0.263,0.065,0.328,0.0,0.0,0.0,0.328,F2,0.328
2024-04-11 21:00:00+02:00,0.266,0.08,0.346,0.0,0.0,0.0,0.346,F2,0.346
2024-04-11 22:00:00+02:00,0.332,0.126,0.458,0.0,0.0,0.0,0.458,F2,0.458
2024-04-11 23:00:00+02:00,0.19,0.079,0.269,0.0,0.0,0.0,0.269,F3,0.269
2024-04-12 00:00:00+02:00,0.352,0.074,0.426,0.0,0.0,0.0,0.426,F3,0.426
2024-04-12 01:00:00+02:00,0.132,0.071,0.203,0.0,0.0,0.0,0.203,F3,0.203
2024-04-12 02:00:00+02:00,0.187,0.062,0.249,0.0,0.0,0.0,0.249,F3,0.249
2024-04-12 03:00:00+02:00,0.163,0.066,0.229,0.0,0.0,0.0,0.229,F3,0.229
2024-04-12 04:00:00+02:00,0.154,0.065,0.219,0.0,0.0,0.0,0.219,F3,0.219
2024-04-12 05:00:00+02:00,0.191,0.064,0.255,0.0,0.0,0.0,0.255,F3,0.255
2024-04-12 06:00:00+02:00,0.217,0.064,0.281,0.2109,0.2109,0.0,0.0701,F3,0.0701
2024-04-12 07:00:00+02:00,0.24,0.077,0.317,0.5817599999999999,0.317,0.2647599999999999,0.0,F2,0.0
2024-04-12 08:00:00+02:00,0.12,0.058,0.178,0.71358,0.178,0.53558,0.0,F1,0.0
2024-04-12 09:00:00+02:00,0.129,0.069,0.198,1.84854,0.198,1.65054,0.0,F1,0.0
2024-04-12 10:00:00+02:00,0.187,0.059,0.246,1.64664,0.246,1.40064,0.0,F1,0.0
2024-04-12 11:00:00+02:00,0.121,0.064,0.185,1.92606,0.185,1.7410599999999998,0.0,F1,0.0
2024-04-12 12:00:00+02:00,0.197,0.062,0.259,1.48548,0.259,1.22648,0.0,F1,0.0
2024-04-12 13:00:00+02:00,0.123,0.096,0.219,2.5005,0.219,2.2815000000000003,0.0,F1,0.0
2024-04-12 14:00:00+02:00,0.16,0.07,0.23,0.37098,0.23,0.14098,0.0,F1,0.0
2024-04-12 15:00:00+02:00,0.168,0.068,0.236,0.25368,0.236,0.01768,0.0,F1,0.0
2024-04-12 16:00:00+02:00,0.127,0.064,0.191,0.48834,0.191,0.29734,0.0,F1,0.0
2024-04-12 17:00:00+02:00,0.169,0.081,0.25,0.07434,0.07434,0.0,0.1756599999999999,F1,0.1756599999999999
2024-04-12 18:00:00+02:00,0.103,0.061,0.164,0.0,0.0,0.0,0.164,F1,0.164
2024-04-12 19:00:00+02:00,0.238,0.062,0.3,0.0,0.0,0.0,0.3,F2,0.3
2024-04-12 20:00:00+02:00,0.71,0.074,0.784,0.0,0.0,0.0,0.784,F2,0.784
2024-04-12 21:00:00+02:00,0.592,0.121,0.713,0.0,0.0,0.0,0.713,F2,0.713
2024-04-12 22:00:00+02:00,1.015,0.121,1.136,0.0,0.0,0.0,1.136,F2,1.136
2024-04-12 23:00:00+02:00,0.148,0.053,0.201,0.0,0.0,0.0,0.201,F3,0.201
2024-04-13 00:00:00+02:00,0.173,0.067,0.24,0.0,0.0,0.0,0.24,F3,0.24
2024-04-13 01:00:00+02:00,0.091,0.06,0.151,0.0,0.0,0.0,0.151,F3,0.151
2024-04-13 02:00:00+02:00,0.176,0.059,0.235,0.0,0.0,0.0,0.235,F3,0.235
2024-04-13 03:00:00+02:00,0.088,0.059,0.147,0.0,0.0,0.0,0.147,F3,0.147
2024-04-13 04:00:00+02:00,0.155,0.061,0.216,0.0,0.0,0.0,0.216,F3,0.216
2024-04-13 05:00:00+02:00,0.105,0.065,0.17,0.02016,0.02016,0.0,0.14984,F3,0.14984
2024-04-13 06:00:00+02:00,0.114,0.069,0.183,0.60834,0.183,0.42534,0.0,F3,0.0
2024-04-13 07:00:00+02:00,0.186,0.065,0.251,0.39102,0.251,0.1400199999999999,0.0,F2,0.0
2024-04-13 08:00:00+02:00,0.063,0.09,0.153,1.23942,0.153,1.08642,0.0,F2,0.0
2024-04-13 09:00:00+02:00,0.222,1.135,1.357,1.68336,1.357,0.32636,0.0,F2,0.0
2024-04-13 10:00:00+02:00,0.076,0.135,0.211,2.71554,0.211,2.50454,0.0,F2,0.0
2024-04-13 11:00:00+02:00,0.167,0.145,0.312,1.55298,0.312,1.24098,0.0,F2,0.0
2024-04-13 12:00:00+02:00,0.087,0.29,0.377,1.31436,0.377,0.93736,0.0,F2,0.0
2024-04-13 13:00:00+02:00,0.15,0.969,1.119,1.12248,1.119,0.0034799999999999,0.0,F2,0.0
2024-04-13 14:00:00+02:00,0.103,0.298,0.401,0.50058,0.401,0.09958,0.0,F2,0.0
2024-04-13 15:00:00+02:00,0.138,0.15,0.288,1.08222,0.288,0.7942199999999999,0.0,F2,0.0
2024-04-13 16:00:00+02:00,0.111,0.162,0.273,0.48102,0.273,0.2080199999999999,0.0,F2,0.0
2024-04-13 17:00:00+02:00,0.158,0.135,0.293,0.00162,0.00162,0.0,0.29138,F2,0.29138
2024-04-13 18:00:00+02:00,0.122,0.122,0.244,0.0,0.0,0.0,0.244,F2,0.244
2024-04-13 19:00:00+02:00,0.59,0.562,1.152,0.0,0.0,0.0,1.152,F2,1.152
2024-04-13 20:00:00+02:00,0.277,0.499,0.776,0.0,0.0,0.0,0.776,F2,0.776
2024-04-13 21:00:00+02:00,0.408,0.492,0.9,0.0,0.0,0.0,0.9,F2,0.9
2024-04-13 22:00:00+02:00,0.403,0.415,0.818,0.0,0.0,0.0,0.818,F2,0.818
2024-04-13 23:00:00+02:00,0.216,0.034,0.25,0.0,0.0,0.0,0.25,F3,0.25
2024-04-14 00:00:00+02:00,0.123,0.078,0.201,0.0,0.0,0.0,0.201,F3,0.201
2024-04-14 01:00:00+02:00,0.109,0.081,0.19,0.0,0.0,0.0,0.19,F3,0.19
2024-04-14 02:00:00+02:00,0.161,0.065,0.226,0.0,0.0,0.0,0.226,F3,0.226
2024-04-14 03:00:00+02:00,0.081,0.059,0.14,0.0,0.0,0.0,0.14,F3,0.14
2024-04-14 04:00:00+02:00,0.172,0.059,0.231,0.0,0.0,0.0,0.231,F3,0.231
2024-04-14 05:00:00+02:00,0.09,0.064,0.154,0.07368,0.07368,0.0,0.0803199999999999,F3,0.0803199999999999
2024-04-14 06:00:00+02:00,0.128,0.067,0.195,0.05868,0.05868,0.0,0.13632,F3,0.13632
2024-04-14 07:00:00+02:00,0.199,1.066,1.265,1.03242,1.03242,0.0,0.2325799999999998,F3,0.2325799999999998
2024-04-14 08:00:00+02:00,0.094,0.203,0.297,0.91572,0.297,0.6187199999999999,0.0,F3,0.0
2024-04-14 09:00:00+02:00,0.31,0.161,0.471,1.1781,0.471,0.7071,0.0,F3,0.0
2024-04-14 10:00:00+02:00,0.087,0.201,0.288,1.23996,0.288,0.95196,0.0,F3,0.0
2024-04-14 11:00:00+02:00,0.187,0.37,0.557,4.04868,0.557,3.49168,0.0,F3,0.0
2024-04-14 12:00:00+02:00,1.209,1.182,2.391,4.5525,2.391,2.1615,0.0,F3,0.0
2024-04-14 13:00:00+02:00,0.166,0.482,0.648,4.26384,0.648,3.61584,0.0,F3,0.0
2024-04-14 14:00:00+02:00,0.668,0.493,1.161,3.52098,1.161,2.35998,0.0,F3,0.0
2024-04-14 15:00:00+02:00,0.84,0.387,1.227,2.4153,1.227,1.1883,0.0,F3,0.0
2024-04-14 16:00:00+02:00,0.176,0.167,0.343,1.13664,0.343,0.7936400000000001,0.0,F3,0.0
2024-04-14 17:00:00+02:00,0.203,0.085,0.288,0.11796,0.11796,0.0,0.1700399999999999,F3,0.1700399999999999
2024-04-14 18:00:00+02:00,0.184,0.058,0.242,0.0,0.0,0.0,0.242,F3,0.242
2024-04-14 19:00:00+02:00,0.354,0.06,0.414,0.0,0.0,0.0,0.414,F3,0.414
2024-04-14 20:00:00+02:00,0.317,0.061,0.378,0.0,0.0,0.0,0.378,F3,0.378
2024-04-14 21:00:00+02:00,0.315,0.112,0.427,0.0,0.0,0.0,0.427,F3,0.427
2024-04-14 22:00:00+02:00,0.227,0.108,0.335,0.0,0.0,0.0,0.335,F3,0.335
2024-04-14 23:00:00+02:00,0.136,0.079,0.215,0.0,0.0,0.0,0.215,F3,0.215
2024-04-15 00:00:00+02:00,0.204,0.09,0.294,0.0,0.0,0.0,0.294,F3,0.294
2024-04-15 01:00:00+02:00,0.149,0.09,0.239,0.0,0.0,0.0,0.239,F3,0.239
2024-04-15 02:00:00+02:00,0.204,0.078,0.282,0.0,0.0,0.0,0.282,F3,0.282
2024-04-15 03:00:00+02:00,0.128,0.06,0.188,0.0,0.0,0.0,0.188,F3,0.188
2024-04-15 04:00:00+02:00,0.233,0.064,0.297,0.0,0.0,0.0,0.297,F3,0.297
2024-04-15 05:00:00+02:00,0.123,0.062,0.185,0.07464,0.07464,0.0,0.11036,F3,0.11036
2024-04-15 06:00:00+02:00,0.303,0.06,0.363,0.9198,0.363,0.5568,0.0,F3,0.0
2024-04-15 07:00:00+02:00,0.197,0.075,0.272,2.23116,0.272,1.95916,0.0,F2,0.0
2024-04-15 08:00:00+02:00,0.17,0.066,0.236,3.0885,0.236,2.8525,0.0,F1,0.0
2024-04-15 09:00:00+02:00,0.217,0.069,0.286,3.80334,0.286,3.51734,0.0,F1,0.0
2024-04-15 10:00:00+02:00,0.218,0.092,0.31,4.40232,0.31,4.09232,0.0,F1,0.0
2024-04-15 11:00:00+02:00,0.115,0.073,0.188,4.604100000000001,0.188,4.416100000000001,0.0,F1,0.0
2024-04-15 12:00:00+02:00,0.228,0.083,0.311,4.4763,0.311,4.1653,0.0,F1,0.0
2024-04-15 13:00:00+02:00,0.132,0.134,0.266,4.0248,0.266,3.7588,0.0,F1,0.0
2024-04-15 14:00:00+02:00,0.218,0.085,0.303,3.37254,0.303,3.06954,0.0,F1,0.0
2024-04-15 15:00:00+02:00,0.134,0.09,0.224,2.41572,0.224,2.19172,0.0,F1,0.0
2024-04-15 16:00:00+02:00,0.165,0.139,0.304,1.14192,0.304,0.83792,0.0,F1,0.0
2024-04-15 17:00:00+02:00,0.17,0.077,0.247,0.13728,0.13728,0.0,0.1097199999999999,F1,0.1097199999999999
2024-04-15 18:00:00+02:00,0.167,0.083,0.25,0.0,0.0,0.0,0.25,F1,0.25
2024-04-15 19:00:00+02:00,0.291,0.074,0.365,0.0,0.0,0.0,0.365,F2,0.365
2024-04-15 20:00:00+02:00,0.285,0.663,0.948,0.0,0.0,0.0,0.948,F2,0.948
2024-04-15 21:00:00+02:00,0.187,0.143,0.33,0.0,0.0,0.0,0.33,F2,0.33
2024-04-15 22:00:00+02:00,0.221,0.184,0.405,0.0,0.0,0.0,0.405,F2,0.405
2024-04-15 23:00:00+02:00,0.163,0.14,0.303,0.0,0.0,0.0,0.303,F3,0.303
2024-04-16 00:00:00+02:00,0.164,0.093,0.257,0.0,0.0,0.0,0.257,F3,0.257
2024-04-16 01:00:00+02:00,0.186,0.07,0.256,0.0,0.0,0.0,0.256,F3,0.256
2024-04-16 02:00:00+02:00,0.204,0.066,0.27,0.0,0.0,0.0,0.27,F3,0.27
2024-04-16 03:00:00+02:00,0.158,0.067,0.225,0.0,0.0,0.0,0.225,F3,0.225
2024-04-16 04:00:00+02:00,0.185,0.071,0.256,0.0,0.0,0.0,0.256,F3,0.256
2024-04-16 05:00:00+02:00,0.237,0.066,0.303,0.09486,0.09486,0.0,0.20814,F3,0.20814
2024-04-16 06:00:00+02:00,0.189,0.062,0.251,0.97614,0.251,0.72514,0.0,F3,0.0
2024-04-16 07:00:00+02:00,0.215,0.074,0.289,2.25108,0.289,1.96208,0.0,F2,0.0
2024-04-16 08:00:00+02:00,0.177,0.059,0.236,3.31908,0.236,3.08308,0.0,F1,0.0
2024-04-16 09:00:00+02:00,0.132,0.061,0.193,4.07394,0.193,3.88094,0.0,F1,0.0
2024-04-16 10:00:00+02:00,0.186,0.07,0.256,4.49424,0.256,4.238239999999999,0.0,F1,0.0
2024-04-16 11:00:00+02:00,0.17,0.097,0.267,4.63626,0.267,4.36926,0.0,F1,0.0
2024-04-16 12:00:00+02:00,0.165,0.058,0.223,4.580640000000001,0.223,4.357640000000001,0.0,F1,0.0
2024-04-16 13:00:00+02:00,0.198,0.094,0.292,4.1724,0.292,3.8804,0.0,F1,0.0
2024-04-16 14:00:00+02:00,0.891,0.097,0.988,3.37278,0.988,2.38478,0.0,F1,0.0
2024-04-16 15:00:00+02:00,0.743,0.082,0.825,2.41662,0.825,1.59162,0.0,F1,0.0
2024-04-16 16:00:00+02:00,0.432,0.071,0.503,0.4014,0.4014,0.0,0.1016,F1,0.1016
2024-04-16 17:00:00+02:00,0.143,0.068,0.211,0.1524,0.1524,0.0,0.0585999999999999,F1,0.0585999999999999
2024-04-16 18:00:00+02:00,0.271,0.095,0.366,0.0,0.0,0.0,0.366,F1,0.366
2024-04-16 19:00:00+02:00,0.533,0.07,0.603,0.0,0.0,0.0,0.603,F2,0.603
2024-04-16 20:00:00+02:00,0.314,0.116,0.43,0.0,0.0,0.0,0.43,F2,0.43
2024-04-16 21:00:00+02:00,0.294,0.155,0.449,0.0,0.0,0.0,0.449,F2,0.449
2024-04-16 22:00:00+02:00,0.29,0.182,0.472,0.0,0.0,0.0,0.472,F2,0.472
2024-04-16 23:00:00+02:00,0.135,0.134,0.269,0.0,0.0,0.0,0.269,F3,0.269
2024-04-17 00:00:00+02:00,0.16,0.112,0.272,0.0,0.0,0.0,0.272,F3,0.272
2024-04-17 01:00:00+02:00,0.186,0.074,0.26,0.0,0.0,0.0,0.26,F3,0.26
2024-04-17 02:00:00+02:00,0.191,0.067,0.258,0.0,0.0,0.0,0.258,F3,0.258
2024-04-17 03:00:00+02:00,0.163,0.062,0.225,0.0,0.0,0.0,0.225,F3,0.225
2024-04-17 04:00:00+02:00,0.17,0.062,0.232,0.0,0.0,0.0,0.232,F3,0.232
2024-04-17 05:00:00+02:00,0.172,0.059,0.231,0.0,0.0,0.0,0.231,F3,0.231
2024-04-17 06:00:00+02:00,0.2,0.063,0.263,0.09702,0.09702,0.0,0.16598,F3,0.16598
2024-04-17 07:00:00+02:00,0.16,0.077,0.237,0.6111,0.237,0.3741,0.0,F2,0.0
2024-04-17 08:00:00+02:00,0.183,0.076,0.259,0.47808,0.259,0.21908,0.0,F1,0.0
2024-04-17 09:00:00+02:00,0.235,0.073,0.308,0.58608,0.308,0.27808,0.0,F1,0.0
2024-04-17 10:00:00+02:00,0.158,0.086,0.244,0.66498,0.244,0.42098,0.0,F1,0.0
2024-04-17 11:00:00+02:00,0.198,0.089,0.287,0.47964,0.287,0.19264,0.0,F1,0.0
2024-04-17 12:00:00+02:00,0.209,0.065,0.274,0.5288999999999999,0.274,0.2548999999999999,0.0,F1,0.0
2024-04-17 13:00:00+02:00,0.151,0.059,0.21,1.16508,0.21,0.95508,0.0,F1,0.0
2024-04-17 14:00:00+02:00,0.202,0.063,0.265,1.20354,0.265,0.93854,0.0,F1,0.0
2024-04-17 15:00:00+02:00,0.21,0.06,0.27,0.85488,0.27,0.58488,0.0,F1,0.0
2024-04-17 16:00:00+02:00,0.153,0.073,0.226,0.8541599999999999,0.226,0.6281599999999999,0.0,F1,0.0
2024-04-17 17:00:00+02:00,0.194,0.059,0.253,0.14742,0.14742,0.0,0.10558,F1,0.10558
2024-04-17 18:00:00+02:00,0.208,0.112,0.32,0.0,0.0,0.0,0.32,F1,0.32
2024-04-17 19:00:00+02:00,0.193,0.059,0.252,0.0,0.0,0.0,0.252,F2,0.252
2024-04-17 20:00:00+02:00,0.343,0.059,0.402,0.0,0.0,0.0,0.402,F2,0.402
2024-04-17 21:00:00+02:00,0.301,0.054,0.355,0.0,0.0,0.0,0.355,F2,0.355
2024-04-17 22:00:00+02:00,0.263,0.054,0.317,0.0,0.0,0.0,0.317,F2,0.317
2024-04-17 23:00:00+02:00,0.229,0.048,0.277,0.0,0.0,0.0,0.277,F3,0.277
2024-04-18 00:00:00+02:00,0.173,0.057,0.23,0.0,0.0,0.0,0.23,F3,0.23
2024-04-18 01:00:00+02:00,0.164,0.056,0.22,0.0,0.0,0.0,0.22,F3,0.22
2024-04-18 02:00:00+02:00,0.199,0.056,0.255,0.0,0.0,0.0,0.255,F3,0.255
2024-04-18 03:00:00+02:00,0.142,0.055,0.197,0.0,0.0,0.0,0.197,F3,0.197
2024-04-18 04:00:00+02:00,0.2,0.054,0.254,0.0,0.0,0.0,0.254,F3,0.254
2024-04-18 05:00:00+02:00,0.277,0.058,0.335,0.09144,0.09144,0.0,0.24356,F3,0.24356
2024-04-18 06:00:00+02:00,0.218,0.057,0.275,0.98268,0.275,0.70768,0.0,F3,0.0
2024-04-18 07:00:00+02:00,0.195,0.058,0.253,2.17482,0.253,1.92182,0.0,F2,0.0
2024-04-18 08:00:00+02:00,0.106,0.058,0.164,3.0258000000000003,0.164,2.8618,0.0,F1,0.0
2024-04-18 09:00:00+02:00,0.205,0.059,0.264,3.73236,0.264,3.468360000000001,0.0,F1,0.0
2024-04-18 10:00:00+02:00,0.189,0.059,0.248,4.3506,0.248,4.1026,0.0,F1,0.0
2024-04-18 11:00:00+02:00,0.132,0.058,0.19,4.0042800000000005,0.19,3.814280000000001,0.0,F1,0.0
2024-04-18 12:00:00+02:00,0.201,0.053,0.254,4.1871,0.254,3.9331,0.0,F1,0.0
2024-04-18 13:00:00+02:00,0.188,0.054,0.242,3.79722,0.242,3.55522,0.0,F1,0.0
2024-04-18 14:00:00+02:00,0.109,0.054,0.163,3.204,0.163,3.0410000000000004,0.0,F1,0.0
2024-04-18 15:00:00+02:00,0.593,0.055,0.648,2.42616,0.648,1.7781599999999995,0.0,F1,0.0
2024-04-18 16:00:00+02:00,0.4,0.063,0.463,1.08828,0.463,0.6252799999999998,0.0,F1,0.0
2024-04-18 17:00:00+02:00,0.684,0.077,0.761,0.1490999999999999,0.1490999999999999,0.0,0.6119,F1,0.6119
2024-04-18 18:00:00+02:00,0.163,0.059,0.222,0.0,0.0,0.0,0.222,F1,0.222
2024-04-18 19:00:00+02:00,0.3,0.056,0.356,0.0,0.0,0.0,0.356,F2,0.356
2024-04-18 20:00:00+02:00,0.318,0.059,0.377,0.0,0.0,0.0,0.377,F2,0.377
2024-04-18 21:00:00+02:00,0.251,0.057,0.308,0.0,0.0,0.0,0.308,F2,0.308
2024-04-18 22:00:00+02:00,0.282,0.058,0.34,0.0,0.0,0.0,0.34,F2,0.34
2024-04-18 23:00:00+02:00,0.178,0.037,0.215,0.0,0.0,0.0,0.215,F3,0.215
2024-04-19 00:00:00+02:00,0.132,0.057,0.189,0.0,0.0,0.0,0.189,F3,0.189
2024-04-19 01:00:00+02:00,0.153,0.056,0.209,0.0,0.0,0.0,0.209,F3,0.209
2024-04-19 02:00:00+02:00,0.23,0.054,0.284,0.0,0.0,0.0,0.284,F3,0.284
2024-04-19 03:00:00+02:00,0.179,0.052,0.231,0.0,0.0,0.0,0.231,F3,0.231
2024-04-19 04:00:00+02:00,0.14,0.053,0.193,0.0,0.0,0.0,0.193,F3,0.193
2024-04-19 05:00:00+02:00,0.142,0.053,0.195,0.10746,0.10746,0.0,0.08754,F3,0.08754
2024-04-19 06:00:00+02:00,0.286,0.052,0.338,0.77412,0.338,0.43612,0.0,F3,0.0
2024-04-19 07:00:00+02:00,0.222,0.245,0.467,2.19288,0.467,1.72588,0.0,F2,0.0
2024-04-19 08:00:00+02:00,0.111,0.658,0.769,3.159,0.769,2.39,0.0,F1,0.0
2024-04-19 09:00:00+02:00,0.123,0.686,0.809,3.81066,0.809,3.00166,0.0,F1,0.0
2024-04-19 10:00:00+02:00,0.211,0.208,0.419,4.2064200000000005,0.419,3.787420000000001,0.0,F1,0.0
2024-04-19 11:00:00+02:00,0.203,0.059,0.262,4.37604,0.262,4.114039999999999,0.0,F1,0.0
2024-04-19 12:00:00+02:00,0.111,0.059,0.17,4.1022,0.17,3.9322,0.0,F1,0.0
2024-04-19 13:00:00+02:00,0.547,0.058,0.605,3.83118,0.605,3.22618,0.0,F1,0.0
2024-04-19 14:00:00+02:00,0.299,0.056,0.355,3.20448,0.355,2.84948,0.0,F1,0.0
2024-04-19 15:00:00+02:00,0.17,0.055,0.225,2.2128,0.225,1.9878,0.0,F1,0.0
2024-04-19 16:00:00+02:00,0.129,0.076,0.205,1.0944,0.205,0.8894000000000001,0.0,F1,0.0
2024-04-19 17:00:00+02:00,0.16,0.076,0.236,0.14574,0.14574,0.0,0.0902599999999999,F1,0.0902599999999999
2024-04-19 18:00:00+02:00,0.221,0.076,0.297,0.0,0.0,0.0,0.297,F1,0.297
2024-04-19 19:00:00+02:00,0.209,0.06,0.269,0.0,0.0,0.0,0.269,F2,0.269
2024-04-19 20:00:00+02:00,0.219,0.053,0.272,0.0,0.0,0.0,0.272,F2,0.272
2024-04-19 21:00:00+02:00,0.254,0.054,0.308,0.0,0.0,0.0,0.308,F2,0.308
2024-04-19 22:00:00+02:00,0.287,0.057,0.344,0.0,0.0,0.0,0.344,F2,0.344
2024-04-19 23:00:00+02:00,0.142,0.041,0.183,0.0,0.0,0.0,0.183,F3,0.183
2024-04-20 00:00:00+02:00,0.158,0.058,0.216,0.0,0.0,0.0,0.216,F3,0.216
2024-04-20 01:00:00+02:00,0.217,0.058,0.275,0.0,0.0,0.0,0.275,F3,0.275
2024-04-20 02:00:00+02:00,0.195,0.058,0.253,0.0,0.0,0.0,0.253,F3,0.253
2024-04-20 03:00:00+02:00,0.132,0.058,0.19,0.0,0.0,0.0,0.19,F3,0.19
2024-04-20 04:00:00+02:00,0.141,0.058,0.199,0.0,0.0,0.0,0.199,F3,0.199
2024-04-20 05:00:00+02:00,0.213,0.054,0.267,0.09984,0.09984,0.0,0.16716,F3,0.16716
2024-04-20 06:00:00+02:00,0.287,0.051,0.338,0.7152000000000001,0.338,0.3772,0.0,F3,0.0
2024-04-20 07:00:00+02:00,0.156,0.051,0.207,1.03794,0.207,0.8309400000000001,0.0,F2,0.0
2024-04-20 08:00:00+02:00,0.129,0.053,0.182,1.3275,0.182,1.1455,0.0,F2,0.0
2024-04-20 09:00:00+02:00,0.205,0.062,0.267,1.9149,0.267,1.6479,0.0,F2,0.0
2024-04-20 10:00:00+02:00,0.234,0.288,0.522,0.7808999999999999,0.522,0.2588999999999999,0.0,F2,0.0
2024-04-20 11:00:00+02:00,0.121,0.067,0.188,0.73302,0.188,0.5450200000000001,0.0,F2,0.0
2024-04-20 12:00:00+02:00,0.241,0.067,0.308,4.419359999999999,0.308,4.11136,0.0,F2,0.0
2024-04-20 13:00:00+02:00,0.28,0.062,0.342,1.85358,0.342,1.51158,0.0,F2,0.0
2024-04-20 14:00:00+02:00,0.22,0.058,0.278,0.17658,0.17658,0.0,0.10142,F2,0.10142
2024-04-20 15:00:00+02:00,0.12,0.063,0.183,0.33468,0.183,0.15168,0.0,F2,0.0
2024-04-20 16:00:00+02:00,0.12,0.058,0.178,1.0872,0.178,0.9092,0.0,F2,0.0
2024-04-20 17:00:00+02:00,0.173,0.071,0.244,0.00846,0.00846,0.0,0.23554,F2,0.23554
2024-04-20 18:00:00+02:00,0.226,0.131,0.357,0.0,0.0,0.0,0.357,F2,0.357
2024-04-20 19:00:00+02:00,0.385,0.128,0.513,0.0,0.0,0.0,0.513,F2,0.513
2024-04-20 20:00:00+02:00,0.566,0.162,0.728,0.0,0.0,0.0,0.728,F2,0.728
2024-04-20 21:00:00+02:00,0.286,0.168,0.454,0.0,0.0,0.0,0.454,F2,0.454
2024-04-20 22:00:00+02:00,0.252,0.148,0.4,0.0,0.0,0.0,0.4,F2,0.4
2024-04-20 23:00:00+02:00,0.177,0.134,0.311,0.0,0.0,0.0,0.311,F3,0.311
2024-04-21 00:00:00+02:00,0.25,0.159,0.409,0.0,0.0,0.0,0.409,F3,0.409
